,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_response_rate,host_acceptance_rate,transformed_review_scores_rating,transformed_review_scores_accuracy,transformed_review_scores_cleanliness,transformed_review_scores_checkin,transformed_review_scores_communication,transformed_review_scores_location,transformed_review_scores_value
17242,4.0,3.5,2.0,5.0,4.0,4.5,2.5,,,0.0009995003330834232,0.40613155265132483,1.09894556645823,-6.907755278982137,0.0009995003330834232,-0.6911491778972723,0.9166906518954819
17243,4.73,4.84,4.77,4.85,4.79,4.6,4.75,100.0,100.0,-1.3056364581024378,-1.8263509139976732,-1.4653375684603416,-1.8904754421672103,-1.5558971455060706,-0.9137938516755669,-1.3823023398503531
17244,4.9,4.95,4.67,4.95,5.0,4.95,4.57,100.0,83.0,-2.292634762140881,-2.9759296462578146,-1.105636903605074,-2.9759296462578146,-6.907755278982137,-2.9759296462578146,-0.84164718887839
17245,5.0,5.0,5.0,5.0,5.0,5.0,5.0,87.0,19.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17246,4.86,4.87,4.89,4.89,4.94,4.73,4.77,,,-1.958995388603971,-2.0325579557809865,-2.1982250776698002,-2.1982250776698002,-2.796881414808832,-1.3056364581024378,-1.4653375684603416
17247,4.86,4.96,5.0,4.99,4.99,4.7,4.82,,,-1.958995388603971,-3.1941832122778284,-6.907755278982137,-4.509860006183786,-4.509860006183786,-1.2006450142332619,-1.709258247716313
17248,,,,,,,,0.0,,,,,,,,
17249,4.73,4.82,4.84,4.91,4.84,4.5,4.8,100.0,99.0,-1.3056364581024378,-1.709258247716313,-1.8263509139976732,-2.3968957724652884,-1.8263509139976732,-0.6911491778972723,-1.6044503709230604
17250,4.48,4.52,4.62,4.79,5.0,4.52,4.52,100.0,98.0,-0.6520052372287709,-0.731888008876375,-0.9649559038554364,-1.5558971455060706,-6.907755278982137,-0.731888008876375,-0.731888008876375
17251,4.75,4.83,4.75,4.88,4.92,4.54,4.71,100.0,98.0,-1.3823023398503531,-1.7660917224794777,-1.3823023398503531,-2.111964733385395,-2.5133061243096972,-0.7743572359854886,-1.2344320118106444
17252,4.73,4.79,4.77,4.87,4.88,4.84,4.75,100.0,97.0,-1.3056364581024378,-1.5558971455060706,-1.4653375684603416,-2.0325579557809865,-2.111964733385395,-1.8263509139976732,-1.3823023398503531
17253,4.45,4.18,4.45,4.36,4.45,4.27,4.36,40.0,37.0,-0.5960204698292229,-0.19723216952970848,-0.5960204698292229,-0.4447258220614675,-0.5960204698292229,-0.313341819232358,-0.4447258220614675
17254,5.0,5.0,4.96,4.98,4.98,4.98,4.98,90.0,99.0,-6.907755278982137,-6.907755278982137,-3.1941832122778284,-3.8632328412587342,-3.8632328412587342,-3.8632328412587342,-3.8632328412587342
17255,4.7,4.84,4.61,4.91,4.88,4.57,4.52,,,-1.2006450142332619,-1.8263509139976732,-0.9390477189967721,-2.3968957724652884,-2.111964733385395,-0.84164718887839,-0.731888008876375
17256,5.0,5.0,5.0,5.0,4.93,5.0,5.0,90.0,99.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-2.645075401940818,-6.907755278982137,-6.907755278982137
17257,4.0,4.0,4.0,5.0,5.0,4.0,5.0,100.0,85.0,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232,-6.907755278982137,-6.907755278982137,0.0009995003330834232,-6.907755278982137
17258,4.9,4.95,4.92,4.98,5.0,4.86,4.87,100.0,100.0,-2.292634762140881,-2.9759296462578146,-2.5133061243096972,-3.8632328412587342,-6.907755278982137,-1.958995388603971,-2.0325579557809865
17259,4.9,5.0,4.8,4.9,5.0,5.0,4.8,100.0,83.0,-2.292634762140881,-6.907755278982137,-1.6044503709230604,-2.292634762140881,-6.907755278982137,-6.907755278982137,-1.6044503709230604
17260,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0009995003330834232,-6.907755278982137
17261,4.63,4.88,4.0,4.88,5.0,4.75,4.75,,,-0.9915532163747016,-2.111964733385395,0.0009995003330834232,-2.111964733385395,-6.907755278982137,-1.3823023398503531,-1.3823023398503531
17262,4.8,4.91,4.71,4.97,4.96,4.77,4.71,100.0,91.0,-1.6044503709230604,-2.3968957724652884,-1.2344320118106444,-3.4737680744969825,-3.1941832122778284,-1.4653375684603416,-1.2344320118106444
17263,5.0,4.96,4.98,4.98,4.98,4.89,4.94,,,-6.907755278982137,-3.1941832122778284,-3.8632328412587342,-3.8632328412587342,-3.8632328412587342,-2.1982250776698002,-2.796881414808832
17264,,,,,,,,,,,,,,,,
17265,4.79,4.79,4.83,4.9,4.83,4.86,4.69,97.0,85.0,-1.5558971455060706,-1.5558971455060706,-1.7660917224794777,-2.292634762140881,-1.7660917224794777,-1.958995388603971,-1.1679623668029042
17266,4.78,4.83,4.9,4.83,4.79,4.59,4.7,100.0,99.0,-1.5095925774643855,-1.7660917224794777,-2.292634762140881,-1.7660917224794777,-1.5558971455060706,-0.8891620644859021,-1.2006450142332619
17267,4.85,4.78,4.68,4.97,4.96,4.88,4.81,,0.0,-1.8904754421672103,-1.5095925774643855,-1.1363141558521204,-3.4737680744969825,-3.1941832122778284,-2.111964733385395,-1.6554818509355052
17268,4.67,4.83,4.17,4.83,4.83,4.83,4.5,,,-1.105636903605074,-1.7660917224794777,-0.18512548412668878,-1.7660917224794777,-1.7660917224794777,-1.7660917224794777,-0.6911491778972723
17269,4.43,4.86,4.86,4.86,4.43,5.0,5.0,100.0,40.0,-0.5603660693261263,-1.958995388603971,-1.958995388603971,-1.958995388603971,-0.5603660693261263,-6.907755278982137,-6.907755278982137
17270,1.5,2.0,2.0,5.0,5.0,4.5,2.5,,,1.2530486419725286,1.09894556645823,1.09894556645823,-6.907755278982137,-6.907755278982137,-0.6911491778972723,0.9166906518954819
17271,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17272,4.65,4.62,4.79,4.64,4.64,4.29,4.66,100.0,100.0,-1.0469690555162723,-0.9649559038554364,-1.5558971455060706,-1.0188773206492552,-1.0188773206492552,-0.3410828491788962,-1.0758728016986208
17273,4.4,4.63,4.07,4.6,4.67,4.53,4.4,100.0,100.0,-0.50916034444693,-0.9915532163747016,-0.07149600170507028,-0.9137938516755669,-1.105636903605074,-0.7528971849657198,-0.50916034444693
17274,4.0,4.23,4.3,4.93,4.93,4.43,4.09,100.0,100.0,0.0009995003330834232,-0.2600669054188081,-0.35524739194754673,-2.645075401940818,-2.645075401940818,-0.5603660693261263,-0.09321238172217858
17275,4.97,5.0,4.96,4.93,4.97,5.0,4.81,100.0,100.0,-3.4737680744969825,-6.907755278982137,-3.1941832122778284,-2.645075401940818,-3.4737680744969825,-6.907755278982137,-1.6554818509355052
17276,5.0,4.5,5.0,5.0,5.0,5.0,4.0,,,-6.907755278982137,-0.6911491778972723,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0009995003330834232
17277,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.105636903605074
17278,5.0,4.98,4.98,5.0,5.0,5.0,4.9,100.0,83.0,-6.907755278982137,-3.8632328412587342,-3.8632328412587342,-6.907755278982137,-6.907755278982137,-6.907755278982137,-2.292634762140881
17279,4.8,4.78,4.63,4.95,5.0,4.98,4.8,,100.0,-1.6044503709230604,-1.5095925774643855,-0.9915532163747016,-2.9759296462578146,-6.907755278982137,-3.8632328412587342,-1.6044503709230604
17280,4.0,5.0,5.0,5.0,5.0,4.5,3.5,,,0.0009995003330834232,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-0.6911491778972723,0.40613155265132483
17281,4.2,4.2,4.2,4.6,4.4,4.4,4.2,,,-0.22189433191377805,-0.22189433191377805,-0.22189433191377805,-0.9137938516755669,-0.50916034444693,-0.50916034444693,-0.22189433191377805
17282,,,,,,,,100.0,100.0,,,,,,,
17283,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17284,4.14,4.43,4.14,3.86,4.43,4.43,4.14,,,-0.14966077455440588,-0.5603660693261263,-0.14966077455440588,0.1319050708799386,-0.5603660693261263,-0.5603660693261263,-0.14966077455440588
17285,5.0,5.0,5.0,5.0,5.0,5.0,4.75,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.3823023398503531
17286,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17287,4.54,4.77,4.69,4.69,4.54,4.92,4.46,97.0,85.0,-0.7743572359854886,-1.4653375684603416,-1.1679623668029042,-1.1679623668029042,-0.7743572359854886,-2.5133061243096972,-0.6143360001356555
17288,4.83,4.75,4.42,5.0,5.0,4.83,4.75,,71.0,-1.7660917224794777,-1.3823023398503531,-0.5430045221302257,-6.907755278982137,-6.907755278982137,-1.7660917224794777,-1.3823023398503531
17289,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17290,4.63,4.71,4.49,4.82,4.78,4.86,4.74,100.0,76.0,-0.9915532163747016,-1.2344320118106444,-0.6713856887784331,-1.709258247716313,-1.5095925774643855,-1.958995388603971,-1.3432348716594444
17291,5.0,4.86,4.86,5.0,4.86,5.0,5.0,,,-6.907755278982137,-1.958995388603971,-1.958995388603971,-6.907755278982137,-1.958995388603971,-6.907755278982137,-6.907755278982137
17292,5.0,4.83,5.0,4.83,5.0,5.0,5.0,100.0,,-6.907755278982137,-1.7660917224794777,-6.907755278982137,-1.7660917224794777,-6.907755278982137,-6.907755278982137,-6.907755278982137
17293,4.23,4.53,4.37,4.72,4.51,4.79,4.26,100.0,100.0,-0.2600669054188081,-0.7528971849657198,-0.4604494164409241,-1.2694006096483903,-0.711311151187616,-1.5558971455060706,-0.29975465368604987
17294,4.83,5.0,4.83,5.0,5.0,5.0,4.67,,,-1.7660917224794777,-6.907755278982137,-1.7660917224794777,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.105636903605074
17295,4.65,4.85,4.19,4.96,4.96,4.69,4.58,100.0,90.0,-1.0469690555162723,-1.8904754421672103,-0.2094872248667246,-3.1941832122778284,-3.1941832122778284,-1.1679623668029042,-0.8651224452997558
17296,4.33,5.0,4.67,5.0,4.67,5.0,5.0,,,-0.39898614201045535,-6.907755278982137,-1.105636903605074,-6.907755278982137,-1.105636903605074,-6.907755278982137,-6.907755278982137
17297,4.67,4.83,4.67,5.0,5.0,4.5,4.5,,,-1.105636903605074,-1.7660917224794777,-1.105636903605074,-6.907755278982137,-6.907755278982137,-0.6911491778972723,-0.6911491778972723
17298,4.5,5.0,5.0,5.0,4.5,5.0,4.5,,,-0.6911491778972723,-6.907755278982137,-6.907755278982137,-6.907755278982137,-0.6911491778972723,-6.907755278982137,-0.6911491778972723
17299,4.64,4.85,4.49,4.95,4.93,4.88,4.56,,,-1.0188773206492552,-1.8904754421672103,-0.6713856887784331,-2.9759296462578146,-2.645075401940818,-2.111964733385395,-0.8187104035352901
17300,4.82,4.89,4.93,4.89,4.94,4.79,4.82,100.0,100.0,-1.709258247716313,-2.1982250776698002,-2.645075401940818,-2.1982250776698002,-2.796881414808832,-1.5558971455060706,-1.709258247716313
17301,4.88,5.0,4.86,5.0,5.0,4.45,4.95,83.0,30.0,-2.111964733385395,-6.907755278982137,-1.958995388603971,-6.907755278982137,-6.907755278982137,-0.5960204698292229,-2.9759296462578146
17302,4.98,4.97,4.98,4.98,5.0,4.98,4.89,,,-3.8632328412587342,-3.4737680744969825,-3.8632328412587342,-3.8632328412587342,-6.907755278982137,-3.8632328412587342,-2.1982250776698002
17303,4.24,4.49,3.88,4.88,4.71,4.54,4.46,100.0,57.0,-0.27312192112045147,-0.6713856887784331,0.11422114409002286,-2.111964733385395,-1.2344320118106444,-0.7743572359854886,-0.6143360001356555
17304,4.9,4.85,4.79,4.87,4.88,4.62,4.85,100.0,93.0,-2.292634762140881,-1.8904754421672103,-1.5558971455060706,-2.0325579557809865,-2.111964733385395,-0.9649559038554364,-1.8904754421672103
17305,4.76,4.93,4.76,4.93,4.87,4.84,4.81,100.0,94.0,-1.4229583454914811,-2.645075401940818,-1.4229583454914811,-2.645075401940818,-2.0325579557809865,-1.8263509139976732,-1.6554818509355052
17306,4.42,4.5,3.92,4.83,4.92,4.5,4.42,,,-0.5430045221302257,-0.6911491778972723,0.0778865386570712,-1.7660917224794777,-2.5133061243096972,-0.6911491778972723,-0.5430045221302257
17307,5.0,4.97,4.93,5.0,5.0,4.97,4.88,100.0,93.0,-6.907755278982137,-3.4737680744969825,-2.645075401940818,-6.907755278982137,-6.907755278982137,-3.4737680744969825,-2.111964733385395
17308,4.95,4.96,4.88,5.0,5.0,4.9,4.87,100.0,100.0,-2.9759296462578146,-3.1941832122778284,-2.111964733385395,-6.907755278982137,-6.907755278982137,-2.292634762140881,-2.0325579557809865
17309,4.78,4.91,4.73,4.89,4.96,4.89,4.89,0.0,0.0,-1.5095925774643855,-2.3968957724652884,-1.3056364581024378,-2.1982250776698002,-3.1941832122778284,-2.1982250776698002,-2.1982250776698002
17310,4.61,4.82,4.82,4.74,4.72,4.44,4.68,83.0,100.0,-0.9390477189967721,-1.709258247716313,-1.709258247716313,-1.3432348716594444,-1.2694006096483903,-0.5780343734594414,-1.1363141558521204
17311,4.89,4.89,4.89,5.0,5.0,4.89,4.89,100.0,100.0,-2.1982250776698002,-2.1982250776698002,-2.1982250776698002,-6.907755278982137,-6.907755278982137,-2.1982250776698002,-2.1982250776698002
17312,4.82,4.73,4.64,5.0,4.98,5.0,4.76,83.0,88.0,-1.709258247716313,-1.3056364581024378,-1.0188773206492552,-6.907755278982137,-3.8632328412587342,-6.907755278982137,-1.4229583454914811
17313,4.7,4.73,4.68,4.86,4.81,4.78,4.49,,,-1.2006450142332619,-1.3056364581024378,-1.1363141558521204,-1.958995388603971,-1.6554818509355052,-1.5095925774643855,-0.6713856887784331
17314,,,,,,,,,,,,,,,,
17315,4.44,4.56,4.44,4.56,4.33,4.89,4.67,33.0,91.0,-0.5780343734594414,-0.8187104035352901,-0.5780343734594414,-0.8187104035352901,-0.39898614201045535,-2.1982250776698002,-1.105636903605074
17316,4.75,4.73,4.91,4.9,4.9,4.48,4.74,100.0,86.0,-1.3823023398503531,-1.3056364581024378,-2.3968957724652884,-2.292634762140881,-2.292634762140881,-0.6520052372287709,-1.3432348716594444
17317,5.0,5.0,4.8,5.0,5.0,5.0,5.0,100.0,65.0,-6.907755278982137,-6.907755278982137,-1.6044503709230604,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17318,4.64,4.79,4.14,4.93,5.0,4.89,4.64,,100.0,-1.0188773206492552,-1.5558971455060706,-0.14966077455440588,-2.645075401940818,-6.907755278982137,-2.1982250776698002,-1.0188773206492552
17319,4.7,4.8,4.6,4.7,4.8,4.8,4.6,,,-1.2006450142332619,-1.6044503709230604,-0.9137938516755669,-1.2006450142332619,-1.6044503709230604,-1.6044503709230604,-0.9137938516755669
17320,4.86,4.94,4.9,4.92,4.96,4.85,4.82,,,-1.958995388603971,-2.796881414808832,-2.292634762140881,-2.5133061243096972,-3.1941832122778284,-1.8904754421672103,-1.709258247716313
17321,4.67,4.67,5.0,4.67,4.67,4.67,4.67,,,-1.105636903605074,-1.105636903605074,-6.907755278982137,-1.105636903605074,-1.105636903605074,-1.105636903605074,-1.105636903605074
17322,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-0.6911491778972723
17323,4.72,4.94,4.44,4.94,4.97,4.92,4.61,100.0,98.0,-1.2694006096483903,-2.796881414808832,-0.5780343734594414,-2.796881414808832,-3.4737680744969825,-2.5133061243096972,-0.9390477189967721
17324,5.0,4.5,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-0.6911491778972723,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17325,,,,,,,,20.0,,,,,,,,
17326,4.65,4.88,4.72,4.89,4.86,4.58,4.68,,,-1.0469690555162723,-2.111964733385395,-1.2694006096483903,-2.1982250776698002,-1.958995388603971,-0.8651224452997558,-1.1363141558521204
17327,4.85,4.85,5.0,4.88,4.85,4.62,4.85,100.0,100.0,-1.8904754421672103,-1.8904754421672103,-6.907755278982137,-2.111964733385395,-1.8904754421672103,-0.9649559038554364,-1.8904754421672103
17328,,,,,,,,,,,,,,,,
17329,5.0,4.0,4.0,5.0,5.0,5.0,5.0,100.0,85.0,-6.907755278982137,0.0009995003330834232,0.0009995003330834232,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17330,5.0,5.0,4.75,4.88,5.0,4.88,5.0,,,-6.907755278982137,-6.907755278982137,-1.3823023398503531,-2.111964733385395,-6.907755278982137,-2.111964733385395,-6.907755278982137
17331,4.45,4.73,4.27,4.45,4.91,4.55,4.55,,,-0.5960204698292229,-1.3056364581024378,-0.313341819232358,-0.5960204698292229,-2.3968957724652884,-0.7962879394794583,-0.7962879394794583
17332,4.75,4.94,4.94,4.94,4.88,4.94,4.69,97.0,85.0,-1.3823023398503531,-2.796881414808832,-2.796881414808832,-2.796881414808832,-2.111964733385395,-2.796881414808832,-1.1679623668029042
17333,4.69,4.8,4.69,4.83,4.81,4.81,4.64,80.0,51.0,-1.1679623668029042,-1.6044503709230604,-1.1679623668029042,-1.7660917224794777,-1.6554818509355052,-1.6554818509355052,-1.0188773206492552
17334,4.84,4.81,4.93,4.97,4.95,4.87,4.79,100.0,98.0,-1.8263509139976732,-1.6554818509355052,-2.645075401940818,-3.4737680744969825,-2.9759296462578146,-2.0325579557809865,-1.5558971455060706
17335,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0009995003330834232
17336,4.52,4.7,4.48,4.68,4.73,4.73,4.36,,,-0.731888008876375,-1.2006450142332619,-0.6520052372287709,-1.1363141558521204,-1.3056364581024378,-1.3056364581024378,-0.4447258220614675
17337,4.77,4.8,4.43,4.93,4.9,4.8,4.8,100.0,60.0,-1.4653375684603416,-1.6044503709230604,-0.5603660693261263,-2.645075401940818,-2.292634762140881,-1.6044503709230604,-1.6044503709230604
17338,4.36,4.69,3.51,4.89,4.93,4.62,4.33,,,-0.4447258220614675,-1.1679623668029042,0.39944703578260143,-2.1982250776698002,-2.645075401940818,-0.9649559038554364,-0.39898614201045535
17339,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,83.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17340,4.89,4.95,4.92,4.94,4.98,4.81,4.92,100.0,88.0,-2.1982250776698002,-2.9759296462578146,-2.5133061243096972,-2.796881414808832,-3.8632328412587342,-1.6554818509355052,-2.5133061243096972
17341,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17342,5.0,5.0,5.0,5.0,4.75,4.75,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.3823023398503531,-1.3823023398503531,-6.907755278982137
17343,,,,,,,,,,,,,,,,
17344,4.98,4.98,4.98,4.97,5.0,4.93,4.97,100.0,97.0,-3.8632328412587342,-3.8632328412587342,-3.8632328412587342,-3.4737680744969825,-6.907755278982137,-2.645075401940818,-3.4737680744969825
17345,4.5,4.64,4.71,4.93,4.57,4.36,4.43,100.0,80.0,-0.6911491778972723,-1.0188773206492552,-1.2344320118106444,-2.645075401940818,-0.84164718887839,-0.4447258220614675,-0.5603660693261263
17346,4.75,5.0,5.0,5.0,5.0,4.75,4.5,,,-1.3823023398503531,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.3823023398503531,-0.6911491778972723
17347,4.32,4.86,3.79,4.64,4.86,5.0,4.68,,,-0.3841929728326251,-1.958995388603971,0.19144646457095507,-1.0188773206492552,-1.958995388603971,-6.907755278982137,-1.1363141558521204
17348,5.0,4.88,4.88,5.0,5.0,5.0,5.0,25.0,0.0,-6.907755278982137,-2.111964733385395,-2.111964733385395,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17349,,,,,,,,0.0,,,,,,,,
17350,4.88,4.91,4.86,4.94,4.96,4.69,4.88,100.0,100.0,-2.111964733385395,-2.3968957724652884,-1.958995388603971,-2.796881414808832,-3.1941832122778284,-1.1679623668029042,-2.111964733385395
17351,4.59,4.72,4.68,4.92,4.89,4.71,4.68,100.0,98.0,-0.8891620644859021,-1.2694006096483903,-1.1363141558521204,-2.5133061243096972,-2.1982250776698002,-1.2344320118106444,-1.1363141558521204
17352,4.65,4.66,4.84,4.8,4.84,4.45,4.74,100.0,98.0,-1.0469690555162723,-1.0758728016986208,-1.8263509139976732,-1.6044503709230604,-1.8263509139976732,-0.5960204698292229,-1.3432348716594444
17353,,,,,,,,100.0,11.0,,,,,,,
17354,0.0,,,,,,,,,1.6096378924367667,,,,,,
17355,4.14,4.36,4.57,4.79,4.64,4.79,4.14,80.0,86.0,-0.14966077455440588,-0.4447258220614675,-0.84164718887839,-1.5558971455060706,-1.0188773206492552,-1.5558971455060706,-0.14966077455440588
17356,5.0,5.0,5.0,5.0,5.0,4.75,5.0,100.0,85.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.3823023398503531,-6.907755278982137
17357,5.0,5.0,5.0,4.9,5.0,4.95,4.81,100.0,33.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-2.292634762140881,-6.907755278982137,-2.9759296462578146,-1.6554818509355052
17358,0.0,,,,,,,,,1.6096378924367667,,,,,,
17359,4.88,5.0,5.0,5.0,5.0,4.88,4.88,100.0,75.0,-2.111964733385395,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-2.111964733385395,-2.111964733385395
17360,4.83,4.86,4.86,4.88,4.98,4.88,4.83,100.0,70.0,-1.7660917224794777,-1.958995388603971,-1.958995388603971,-2.111964733385395,-3.8632328412587342,-2.111964733385395,-1.7660917224794777
17361,5.0,5.0,4.5,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-0.6911491778972723,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17362,4.7,4.8,4.63,4.83,4.88,4.45,4.83,,,-1.2006450142332619,-1.6044503709230604,-0.9915532163747016,-1.7660917224794777,-2.111964733385395,-0.5960204698292229,-1.7660917224794777
17363,4.6,4.2,4.4,5.0,5.0,5.0,4.4,,,-0.9137938516755669,-0.22189433191377805,-0.50916034444693,-6.907755278982137,-6.907755278982137,-6.907755278982137,-0.50916034444693
17364,5.0,5.0,5.0,5.0,5.0,5.0,4.5,100.0,60.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-0.6911491778972723
17365,4.17,4.33,3.67,5.0,4.83,4.83,4.33,,,-0.18512548412668878,-0.39898614201045535,0.2859305394129745,-6.907755278982137,-1.7660917224794777,-1.7660917224794777,-0.39898614201045535
17366,4.62,4.74,4.74,4.82,4.97,4.56,4.72,100.0,98.0,-0.9649559038554364,-1.3432348716594444,-1.3432348716594444,-1.709258247716313,-3.4737680744969825,-0.8187104035352901,-1.2694006096483903
17367,4.74,4.91,4.87,4.83,4.91,4.76,4.78,,100.0,-1.3432348716594444,-2.3968957724652884,-2.0325579557809865,-1.7660917224794777,-2.3968957724652884,-1.4229583454914811,-1.5095925774643855
17368,,,,,,,,,,,,,,,,
17369,4.1,4.28,4.1,4.5,4.42,4.63,4.23,90.0,96.0,-0.10425002137379874,-0.32711614169718833,-0.10425002137379874,-0.6911491778972723,-0.5430045221302257,-0.9915532163747016,-0.2600669054188081
17370,4.88,4.75,4.88,5.0,4.88,5.0,4.88,,,-2.111964733385395,-1.3823023398503531,-2.111964733385395,-6.907755278982137,-2.111964733385395,-6.907755278982137,-2.111964733385395
17371,4.67,4.67,4.33,5.0,5.0,5.0,4.67,,,-1.105636903605074,-1.105636903605074,-0.39898614201045535,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.105636903605074
17372,4.86,4.86,4.86,4.95,4.95,4.86,4.95,100.0,74.0,-1.958995388603971,-1.958995388603971,-1.958995388603971,-2.9759296462578146,-2.9759296462578146,-1.958995388603971,-2.9759296462578146
17373,4.67,4.67,4.33,4.67,4.67,4.67,4.33,97.0,55.0,-1.105636903605074,-1.105636903605074,-0.39898614201045535,-1.105636903605074,-1.105636903605074,-1.105636903605074,-0.39898614201045535
17374,,,,,,,,86.0,42.0,,,,,,,
17375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,78.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
17376,4.13,4.25,3.88,4.25,4.0,4.38,3.75,100.0,78.0,-0.13811330212963413,-0.28634962721800233,0.11422114409002286,-0.28634962721800233,0.0009995003330834232,-0.4764241970486581,0.223943231484774
17377,4.0,4.0,3.0,3.0,4.0,4.0,4.0,100.0,78.0,0.0009995003330834232,0.0009995003330834232,0.6936470556015963,0.6936470556015963,0.0009995003330834232,0.0009995003330834232,0.0009995003330834232
17378,3.5,3.5,4.0,4.5,4.0,3.75,3.5,100.0,78.0,0.40613155265132483,0.40613155265132483,0.0009995003330834232,-0.6911491778972723,0.0009995003330834232,0.223943231484774,0.40613155265132483
17379,5.0,4.5,5.0,5.0,5.0,4.5,3.5,100.0,78.0,-6.907755278982137,-0.6911491778972723,-6.907755278982137,-6.907755278982137,-6.907755278982137,-0.6911491778972723,0.40613155265132483
17380,3.0,2.0,2.5,4.0,3.0,4.0,2.5,100.0,78.0,0.6936470556015963,1.09894556645823,0.9166906518954819,0.0009995003330834232,0.6936470556015963,0.0009995003330834232,0.9166906518954819
17381,3.67,3.67,3.67,5.0,4.0,5.0,3.33,100.0,78.0,0.2859305394129745,0.2859305394129745,0.2859305394129745,-6.907755278982137,0.0009995003330834232,-6.907755278982137,0.5134222496132566
17382,5.0,4.67,4.67,4.67,4.33,5.0,4.67,100.0,78.0,-6.907755278982137,-1.105636903605074,-1.105636903605074,-1.105636903605074,-0.39898614201045535,-6.907755278982137,-1.105636903605074
17383,,,,,,,,100.0,78.0,,,,,,,
17384,4.6,5.0,5.0,5.0,4.4,4.6,5.0,,,-0.9137938516755669,-6.907755278982137,-6.907755278982137,-6.907755278982137,-0.50916034444693,-0.9137938516755669,-6.907755278982137
17385,4.4,4.6,4.0,4.4,5.0,5.0,4.6,,,-0.50916034444693,-0.9137938516755669,0.0009995003330834232,-0.50916034444693,-6.907755278982137,-6.907755278982137,-0.9137938516755669
17386,4.67,4.73,4.8,4.93,5.0,5.0,4.73,88.0,33.0,-1.105636903605074,-1.3056364581024378,-1.6044503709230604,-2.645075401940818,-6.907755278982137,-6.907755278982137,-1.3056364581024378
